@relation winewhite
@attribute Al real [8.0E7, 1.42E8]
@attribute Ch real [90000.0, 3460000.0]
@attribute Ci real [0.0, 1.66E7]
@attribute De real [9870000.0, 1.04E7]
@attribute Fi real [3.8E7, 1.42E8]
@attribute Fr real [2.0E7, 2.89E9]
@attribute Re real [6000000.0, 6.58E8]
@attribute Su real [2200000.0, 1.08E7]
@attribute To real [9.0E7, 4.4E9]
@attribute Vo real [800000.0, 1.1E7]
@attribute Ph real [2.72E7, 3.82E7]
@attribute Qu real [3.0E7, 9.0E7]
@inputs Al, Ch, Ci, De, Fi, Fr, Re, Su, To, Vo, Ph
@outputs Qu
@data
1.0E8, 570000.0, 2300000.0, 9960000.0, 6.9E7, 5.4E8, 9.5E7, 4200000.0, 1.66E9, 3700000.0, 3.23E7, 5.0E7
1.25E8, 350000.0, 2700000.0, 9910000.0, 6.9E7, 1.7E8, 4.7E7, 3600000.0, 8.0E8, 4500000.0, 3.12E7, 7.0E7
1.11E8, 390000.0, 4500000.0, 9910000.0, 6.9E7, 3.6E8, 1.4E7, 4700000.0, 1.22E9, 3000000.0, 3.07E7, 7.0E7
9.7E7, 410000.0, 5600000.0, 9910000.0, 5.3E7, 4.6E8, 9000000.0, 6200000.0, 1.41E9, 2300000.0, 3.16E7, 5.0E7
1.22E8, 350000.0, 4200000.0, 9900000.0, 6.7E7, 4.3E8, 3.5E7, 3800000.0, 1.05E9, 2800000.0, 3.18E7, 6.0E7
1.13E8, 430000.0, 2200000.0, 9920000.0, 5.0E7, 4.6E8, 2.7E7, 7600000.0, 1.53E9, 2550000.0, 3.75E7, 6.0E7
1.13E8, 400000.0, 2500000.0, 9900000.0, 5.5E7, 1.8E8, 1.2E7, 5600000.0, 7.5E8, 2100000.0, 3.31E7, 6.0E7
1.11E8, 410000.0, 2500000.0, 9910000.0, 6.0E7, 3.0E8, 2.0E7, 5600000.0, 9.5E8, 2000000.0, 3.27E7, 6.0E7
1.12E8, 410000.0, 2900000.0, 9900000.0, 6.1E7, 3.2E8, 1.1E7, 5700000.0, 9.2E8, 1700000.0, 3.26E7, 6.0E7
1.13E8, 460000.0, 2900000.0, 9910000.0, 7.5E7, 3.5E8, 1.5E7, 4500000.0, 1.07E9, 2100000.0, 3.15E7, 6.0E7
8.8E7, 690000.0, 2000000.0, 9990000.0, 6.2E7, 3.3E8, 1.81E8, 5000000.0, 1.58E9, 3500000.0, 3.15E7, 6.0E7
8.8E7, 690000.0, 2000000.0, 9990000.0, 6.2E7, 3.3E8, 1.81E8, 5000000.0, 1.58E9, 3500000.0, 3.15E7, 6.0E7
1.2E8, 460000.0, 3100000.0, 9900000.0, 6.5E7, 2.2E8, 3.5E7, 3100000.0, 1.47E9, 4000000.0, 3.15E7, 7.0E7
9.0E7, 490000.0, 5000000.0, 9970000.0, 7.4E7, 4.8E8, 1.21E8, 4400000.0, 1.22E9, 2800000.0, 3.01E7, 5.0E7
9.3E7, 540000.0, 2200000.0, 9990000.0, 6.3E7, 4.2E8, 1.75E8, 6000000.0, 1.51E9, 2300000.0, 3.12E7, 6.0E7
8.7E7, 590000.0, 2500000.0, 9980000.0, 6.2E7, 3.3E8, 1.21E8, 5600000.0, 1.71E9, 3400000.0, 3.14E7, 6.0E7
1.28E8, 950000.0, 3200000.0, 9900000.0, 6.6E7, 1.3E8, 3.0E7, 6300000.0, 7.5E8, 4400000.0, 3.1E7, 6.0E7
1.15E8, 520000.0, 3600000.0, 9900000.0, 6.0E7, 2.3E8, 1.6E7, 5000000.0, 7.2E8, 1300000.0, 3.1E7, 7.0E7
1.0E8, 470000.0, 2200000.0, 9940000.0, 6.3E7, 4.5E8, 5.6E7, 5400000.0, 1.47E9, 1800000.0, 3.09E7, 5.0E7
1.03E8, 590000.0, 3400000.0, 9950000.0, 6.7E7, 5.1E8, 6.8E7, 5600000.0, 2.15E9, 3100000.0, 3.33E7, 5.0E7
1.04E8, 540000.0, 3200000.0, 9970000.0, 6.6E7, 6.2E8, 1.56E8, 5600000.0, 2.27E9, 3300000.0, 3.25E7, 5.0E7
1.34E8, 200000.0, 3100000.0, 9900000.0, 6.3E7, 1.8E8, 6.0E7, 2900000.0, 6.8E8, 3400000.0, 3.22E7, 7.0E7
1.12E8, 320000.0, 3200000.0, 9910000.0, 6.8E7, 1.8E8, 1.8E7, 6200000.0, 1.3E9, 2900000.0, 3.05E7, 6.0E7
9.1E7, 480000.0, 2600000.0, 9960000.0, 7.4E7, 4.7E8, 8.6E7, 3600000.0, 2.06E9, 3100000.0, 3.26E7, 5.0E7
1.08E8, 400000.0, 2700000.0, 9940000.0, 5.7E7, 2.4E8, 1.15E8, 3100000.0, 1.2E9, 2500000.0, 3.33E7, 6.0E7
1.25E8, 380000.0, 2800000.0, 9920000.0, 6.8E7, 2.6E8, 7.8E7, 3400000.0, 8.9E8, 2700000.0, 3.24E7, 6.0E7
1.13E8, 460000.0, 2400000.0, 9920000.0, 5.9E7, 2.7E8, 2.4E7, 7300000.0, 1.32E9, 2600000.0, 3.63E7, 5.0E7
1.28E8, 350000.0, 2300000.0, 9900000.0, 5.9E7, 2.0E8, 5.0E7, 4800000.0, 1.28E9, 6500000.0, 3.46E7, 6.0E7
1.27E8, 410000.0, 3200000.0, 9890000.0, 6.6E7, 8.0E7, 1.5E7, 3900000.0, 7.2E8, 2300000.0, 3.22E7, 6.0E7
1.04E8, 520000.0, 2900000.0, 9950000.0, 6.8E7, 5.1E8, 1.19E8, 5800000.0, 1.49E9, 2800000.0, 3.02E7, 6.0E7
1.04E8, 520000.0, 2900000.0, 9950000.0, 6.8E7, 5.1E8, 1.19E8, 5800000.0, 1.49E9, 2800000.0, 3.02E7, 6.0E7
1.04E8, 520000.0, 2900000.0, 9950000.0, 6.8E7, 5.1E8, 1.19E8, 5800000.0, 1.49E9, 2800000.0, 3.02E7, 6.0E7
1.04E8, 520000.0, 2900000.0, 9950000.0, 6.8E7, 5.4E8, 1.19E8, 5800000.0, 1.6E9, 2600000.0, 3.03E7, 6.0E7
9.6E7, 550000.0, 2500000.0, 9980000.0, 6.2E7, 8.0E7, 1.5E8, 5300000.0, 1.2E9, 2000000.0, 3.19E7, 6.0E7
1.25E8, 320000.0, 3200000.0, 9910000.0, 7.4E7, 2.9E8, 3.7E7, 6700000.0, 1.93E9, 2600000.0, 3.1E7, 6.0E7
9.6E7, 550000.0, 2500000.0, 9980000.0, 6.2E7, 8.0E7, 1.5E8, 5300000.0, 1.2E9, 2000000.0, 3.19E7, 6.0E7
9.6E7, 480000.0, 5000000.0, 9950000.0, 6.2E7, 6.1E8, 6.5E7, 4500000.0, 1.86E9, 3200000.0, 3.19E7, 5.0E7
9.6E7, 470000.0, 5200000.0, 9950000.0, 6.3E7, 6.3E8, 6.3E7, 4400000.0, 1.86E9, 3400000.0, 3.18E7, 5.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
1.04E8, 610000.0, 3800000.0, 9920000.0, 7.2E7, 1.2E8, 1.5E7, 4600000.0, 1.2E9, 2600000.0, 3.18E7, 5.0E7
1.07E8, 630000.0, 3500000.0, 9920000.0, 7.0E7, 1.3E8, 1.6E7, 5000000.0, 1.19E9, 3100000.0, 3.22E7, 5.0E7
1.2E8, 500000.0, 3500000.0, 9900000.0, 6.6E7, 2.3E8, 1.4E7, 4800000.0, 8.3E8, 2200000.0, 3.17E7, 7.0E7
1.21E8, 440000.0, 3100000.0, 9900000.0, 5.8E7, 3.5E8, 3.5E7, 3700000.0, 1.58E9, 2300000.0, 3.19E7, 7.0E7
1.31E8, 400000.0, 3200000.0, 9890000.0, 6.3E7, 3.9E8, 1.0E7, 4000000.0, 1.18E9, 1700000.0, 3.31E7, 8.0E7
1.24E8, 390000.0, 2600000.0, 9900000.0, 6.0E7, 3.0E8, 1.4E7, 4100000.0, 1.04E9, 1900000.0, 3.32E7, 6.0E7
1.26E8, 350000.0, 3400000.0, 9890000.0, 6.7E7, 4.5E8, 1.5E7, 3600000.0, 1.23E9, 2100000.0, 3.24E7, 7.0E7
8.7E7, 560000.0, 3000000.0, 9980000.0, 7.4E7, 3.3E8, 1.37E8, 4400000.0, 1.68E9, 1600000.0, 2.9E7, 7.0E7
1.2E8, 400000.0, 3700000.0, 9900000.0, 6.6E7, 3.1E8, 1.6E7, 6600000.0, 1.01E9, 2200000.0, 3.15E7, 5.0E7
1.16E8, 600000.0, 2700000.0, 9930000.0, 6.8E7, 1.4E8, 5.2E7, 5700000.0, 1.69E9, 3400000.0, 3.27E7, 6.0E7
9.3E7, 1740000.0, 8600000.0, 9930000.0, 7.1E7, 3.6E8, 1.4E7, 5000000.0, 9.9E8, 3400000.0, 2.92E7, 5.0E7
9.3E7, 500000.0, 2200000.0, 9970000.0, 6.3E7, 6.5E8, 1.19E8, 5800000.0, 1.79E9, 2400000.0, 3.06E7, 6.0E7
1.11E8, 480000.0, 3900000.0, 9910000.0, 6.9E7, 2.5E8, 2.4E7, 5400000.0, 1.57E9, 3500000.0, 3.2E7, 7.0E7
1.02E8, 490000.0, 3300000.0, 9930000.0, 6.8E7, 6.8E8, 3.2E7, 6900000.0, 1.61E9, 2400000.0, 3.1E7, 6.0E7
1.06E8, 370000.0, 3300000.0, 9920000.0, 6.4E7, 3.5E8, 1.7E7, 6600000.0, 1.13E9, 2500000.0, 3.23E7, 6.0E7
1.13E8, 380000.0, 3300000.0, 9910000.0, 5.8E7, 4.9E8, 4.2E7, 4200000.0, 1.33E9, 1900000.0, 3.16E7, 7.0E7
9.4E7, 520000.0, 4000000.0, 9990000.0, 6.9E7, 8.1E8, 1.54E8, 6900000.0, 1.98E9, 2400000.0, 3.2E7, 5.0E7
9.3E7, 530000.0, 6100000.0, 9970000.0, 6.5E7, 3.1E8, 1.3E8, 5000000.0, 1.23E9, 3100000.0, 3.09E7, 6.0E7
1.11E8, 390000.0, 3200000.0, 9920000.0, 6.6E7, 1.5E8, 5.6E7, 5200000.0, 6.8E8, 2500000.0, 2.96E7, 6.0E7
9.9E7, 550000.0, 5600000.0, 9960000.0, 7.5E7, 1.5E8, 9.7E7, 6500000.0, 1.7E9, 3800000.0, 3.13E7, 6.0E7
1.18E8, 410000.0, 3000000.0, 9910000.0, 6.2E7, 2.9E8, 2.5E7, 6100000.0, 8.2E8, 3000000.0, 3.31E7, 7.0E7
1.26E8, 400000.0, 2800000.0, 9900000.0, 6.4E7, 2.4E8, 4.0E7, 6400000.0, 8.1E8, 3300000.0, 3.26E7, 7.0E7
9.4E7, 520000.0, 4000000.0, 9990000.0, 6.9E7, 8.1E8, 1.54E8, 6900000.0, 1.98E9, 2400000.0, 3.2E7, 5.0E7
1.05E8, 430000.0, 3200000.0, 9920000.0, 7.6E7, 2.3E8, 1.2E7, 6800000.0, 7.2E8, 2700000.0, 3.06E7, 5.0E7
1.23E8, 370000.0, 3400000.0, 9890000.0, 5.9E7, 4.0E8, 2.0E7, 5000000.0, 1.08E9, 2400000.0, 3.19E7, 6.0E7
1.13E8, 480000.0, 3000000.0, 9900000.0, 5.3E7, 2.5E8, 1.2E7, 6200000.0, 1.19E9, 3300000.0, 3.32E7, 6.0E7
9.6E7, 970000.0, 2100000.0, 9940000.0, 6.4E7, 2.1E8, 5.1E7, 4600000.0, 1.05E9, 2100000.0, 3.07E7, 5.0E7
1.2E8, 400000.0, 3000000.0, 9900000.0, 7.0E7, 1.4E8, 1.4E7, 3300000.0, 6.3E8, 2200000.0, 3.2E7, 6.0E7
1.12E8, 500000.0, 3500000.0, 9910000.0, 7.8E7, 3.6E8, 1.2E7, 4500000.0, 1.4E9, 2700000.0, 3.09E7, 5.0E7
1.02E8, 440000.0, 2400000.0, 9930000.0, 6.7E7, 2.8E8, 6.5E7, 3300000.0, 1.0E9, 2000000.0, 3.12E7, 6.0E7
1.24E8, 450000.0, 3300000.0, 9910000.0, 8.1E7, 2.6E8, 1.3E7, 4400000.0, 1.0E9, 2700000.0, 2.98E7, 6.0E7
1.02E8, 440000.0, 2400000.0, 9930000.0, 6.7E7, 2.8E8, 6.5E7, 3300000.0, 1.0E9, 2000000.0, 3.12E7, 6.0E7
1.34E8, 400000.0, 2400000.0, 9890000.0, 7.1E7, 2.4E8, 2.7E7, 3800000.0, 8.7E8, 4500000.0, 2.94E7, 8.0E7
1.26E8, 360000.0, 2900000.0, 9890000.0, 5.8E7, 2.5E8, 1.3E7, 3500000.0, 6.8E8, 2200000.0, 3.24E7, 6.0E7
9.8E7, 530000.0, 4800000.0, 9950000.0, 6.3E7, 3.4E8, 7.4E7, 5300000.0, 1.49E9, 3000000.0, 3.18E7, 5.0E7
9.1E7, 490000.0, 5300000.0, 9980000.0, 7.9E7, 6.3E8, 1.29E8, 4500000.0, 1.39E9, 3600000.0, 2.94E7, 5.0E7
1.24E8, 450000.0, 3300000.0, 9910000.0, 8.1E7, 2.6E8, 1.3E7, 4400000.0, 1.0E9, 2700000.0, 2.98E7, 6.0E7
1.25E8, 440000.0, 3300000.0, 9900000.0, 8.0E7, 2.8E8, 1.2E7, 4300000.0, 1.01E9, 2400000.0, 3.03E7, 6.0E7
1.29E8, 440000.0, 3100000.0, 9900000.0, 6.7E7, 3.7E8, 2.3E7, 4600000.0, 1.13E9, 2400000.0, 3.29E7, 6.0E7
1.01E8, 540000.0, 3200000.0, 9930000.0, 6.2E7, 2.7E8, 1.3E7, 4300000.0, 1.83E9, 3000000.0, 3.3E7, 5.0E7
1.17E8, 330000.0, 2700000.0, 9910000.0, 6.7E7, 2.5E8, 2.6E7, 3400000.0, 8.5E8, 4100000.0, 3.05E7, 6.0E7
1.08E8, 360000.0, 3000000.0, 9910000.0, 6.1E7, 4.2E8, 1.2E7, 5600000.0, 1.07E9, 2500000.0, 3.34E7, 7.0E7
1.12E8, 230000.0, 2900000.0, 9910000.0, 5.6E7, 1.9E8, 3.1E7, 5100000.0, 8.9E8, 2300000.0, 3.25E7, 6.0E7
1.18E8, 240000.0, 3200000.0, 9910000.0, 6.6E7, 2.6E8, 1.7E7, 6000000.0, 1.02E9, 2300000.0, 3.29E7, 6.0E7
9.8E7, 500000.0, 2100000.0, 9940000.0, 6.0E7, 2.6E8, 6.0E7, 5400000.0, 1.34E9, 1700000.0, 3.08E7, 6.0E7
1.0E8, 410000.0, 4200000.0, 9960000.0, 7.1E7, 3.2E8, 1.18E8, 4900000.0, 1.93E9, 3800000.0, 3.04E7, 6.0E7
8.8E7, 520000.0, 3700000.0, 9960000.0, 6.6E7, 1.3E8, 6.2E7, 3900000.0, 1.64E9, 3100000.0, 3.24E7, 4.0E7
1.01E8, 1420000.0, 5300000.0, 9930000.0, 6.5E7, 5.0E7, 1.4E7, 5200000.0, 6.9E8, 3800000.0, 3.14E7, 4.0E7
9.5E7, 560000.0, 2400000.0, 9970000.0, 7.0E7, 6.8E8, 1.21E8, 5000000.0, 2.1E9, 4400000.0, 3.05E7, 5.0E7
9.5E7, 560000.0, 2400000.0, 9970000.0, 7.0E7, 6.8E8, 1.21E8, 5000000.0, 2.1E9, 4400000.0, 3.05E7, 5.0E7
9.2E7, 600000.0, 1400000.0, 9930000.0, 6.1E7, 2.7E8, 3.9E7, 3400000.0, 1.13E9, 3800000.0, 3.07E7, 4.0E7
9.5E7, 560000.0, 2400000.0, 9970000.0, 7.0E7, 6.8E8, 1.21E8, 5000000.0, 2.1E9, 4400000.0, 3.05E7, 5.0E7
1.13E8, 460000.0, 2900000.0, 9900000.0, 6.0E7, 2.9E8, 1.2E7, 5300000.0, 9.2E8, 1900000.0, 3.22E7, 6.0E7
1.21E8, 380000.0, 3400000.0, 9920000.0, 6.3E7, 4.4E8, 8.1E7, 2900000.0, 1.29E9, 2800000.0, 3.26E7, 6.0E7
9.2E7, 600000.0, 1400000.0, 9930000.0, 6.1E7, 2.7E8, 3.9E7, 3400000.0, 1.13E9, 3800000.0, 3.07E7, 4.0E7
1.12E8, 290000.0, 1100000.0, 9910000.0, 5.3E7, 6.0E7, 1.1E7, 4800000.0, 5.1E8, 4300000.0, 3.51E7, 4.0E7
1.25E8, 290000.0, 3500000.0, 9910000.0, 5.4E7, 2.6E8, 6.5E7, 4400000.0, 8.7E8, 2200000.0, 3.29E7, 7.0E7
1.06E8, 560000.0, 2700000.0, 9950000.0, 6.2E7, 3.8E8, 1.01E8, 5600000.0, 1.87E9, 3450000.0, 3.31E7, 5.0E7
1.04E8, 560000.0, 5700000.0, 9950000.0, 5.6E7, 6.6E8, 1.07E8, 6100000.0, 1.71E9, 2550000.0, 3.25E7, 7.0E7
1.01E8, 470000.0, 2700000.0, 9920000.0, 5.2E7, 1.6E8, 3.2E7, 5300000.0, 9.3E8, 2000000.0, 3.44E7, 7.0E7
9.9E7, 480000.0, 2300000.0, 9960000.0, 6.2E7, 3.3E8, 1.24E8, 5600000.0, 2.01E9, 2900000.0, 3.11E7, 6.0E7
1.1E8, 460000.0, 2500000.0, 9920000.0, 6.3E7, 1.1E8, 5.2E7, 6800000.0, 1.33E9, 2600000.0, 2.97E7, 6.0E7
1.0E8, 450000.0, 2300000.0, 9930000.0, 6.0E7, 1.0E8, 5.0E7, 6300000.0, 1.22E9, 2200000.0, 2.94E7, 6.0E7
1.27E8, 660000.0, 3700000.0, 9900000.0, 7.5E7, 2.9E8, 2.5E7, 4200000.0, 8.9E8, 3500000.0, 3.14E7, 6.0E7
1.21E8, 360000.0, 2800000.0, 9920000.0, 6.6E7, 1.0E8, 9.2E7, 3500000.0, 9.2E8, 3900000.0, 3.07E7, 6.0E7
1.04E8, 520000.0, 3300000.0, 9940000.0, 6.3E7, 2.3E8, 6.9E7, 4600000.0, 1.18E9, 2300000.0, 3.23E7, 6.0E7
1.04E8, 500000.0, 3000000.0, 9920000.0, 6.3E7, 2.3E8, 2.0E7, 4700000.0, 1.2E9, 2200000.0, 3.24E7, 6.0E7
9.2E7, 400000.0, 1800000.0, 9970000.0, 6.4E7, 2.1E8, 1.5E8, 5000000.0, 1.16E9, 2900000.0, 3.14E7, 5.0E7
9.2E7, 400000.0, 1800000.0, 9970000.0, 6.4E7, 2.1E8, 1.5E8, 5000000.0, 1.16E9, 2900000.0, 3.14E7, 5.0E7
1.05E8, 300000.0, 3000000.0, 9920000.0, 7.5E7, 2.7E8, 1.2E7, 6800000.0, 8.0E8, 2300000.0, 3.05E7, 5.0E7
9.2E7, 400000.0, 1800000.0, 9970000.0, 6.4E7, 2.1E8, 1.5E8, 5000000.0, 1.16E9, 2900000.0, 3.14E7, 5.0E7
1.19E8, 410000.0, 3600000.0, 9900000.0, 5.7E7, 3.8E8, 1.8E7, 9800000.0, 9.0E8, 2800000.0, 3.27E7, 7.0E7
1.01E8, 420000.0, 2400000.0, 9960000.0, 6.5E7, 4.7E8, 1.08E8, 4000000.0, 1.3E9, 2600000.0, 3.08E7, 6.0E7
1.08E8, 370000.0, 2900000.0, 9920000.0, 5.9E7, 6.9E8, 4.2E7, 7400000.0, 1.44E9, 2200000.0, 3.13E7, 7.0E7
1.18E8, 190000.0, 2600000.0, 9900000.0, 6.8E7, 2.35E8, 2.0E7, 4700000.0, 7.2E8, 2600000.0, 3.16E7, 6.0E7
9.2E7, 380000.0, 4800000.0, 9980000.0, 7.6E7, 4.4E8, 1.35E8, 4800000.0, 1.16E9, 3600000.0, 3.04E7, 5.0E7
9.2E7, 370000.0, 4700000.0, 9980000.0, 7.6E7, 4.2E8, 1.33E8, 5000000.0, 1.16E9, 3500000.0, 3.04E7, 5.0E7
1.23E8, 230000.0, 2600000.0, 9890000.0, 5.7E7, 2.1E8, 2.2E7, 5400000.0, 9.5E8, 1800000.0, 3.07E7, 6.0E7
1.01E8, 1450000.0, 4700000.0, 9930000.0, 6.6E7, 2.6E8, 1.4E7, 5600000.0, 1.24E9, 3600000.0, 3.09E7, 6.0E7
1.14E8, 400000.0, 2000000.0, 9910000.0, 5.9E7, 2.6E8, 1.6E7, 4500000.0, 1.14E9, 1400000.0, 3.25E7, 6.0E7
9.8E7, 530000.0, 2600000.0, 9970000.0, 6.7E7, 4.4E8, 1.48E8, 3500000.0, 9.5E8, 1100000.0, 3.2E7, 6.0E7
9.9E7, 470000.0, 2400000.0, 9930000.0, 7.0E7, 2.9E8, 1.8E7, 4300000.0, 9.1E8, 2400000.0, 3.3E7, 6.0E7
1.12E8, 360000.0, 1000000.0, 9910000.0, 5.3E7, 1.1E8, 1.3E7, 5400000.0, 7.4E8, 4700000.0, 3.48E7, 4.0E7
1.09E8, 580000.0, 2400000.0, 9960000.0, 7.5E7, 2.5E8, 9.9E7, 4600000.0, 1.15E9, 2900000.0, 3.15E7, 5.0E7
9.2E7, 510000.0, 2600000.0, 9940000.0, 6.0E7, 1.6E8, 5.1E7, 4100000.0, 1.19E9, 3300000.0, 3.15E7, 5.0E7
9.2E7, 510000.0, 2600000.0, 9940000.0, 6.0E7, 1.6E8, 5.1E7, 4100000.0, 1.19E9, 3300000.0, 3.15E7, 5.0E7
1.2E8, 330000.0, 2300000.0, 9890000.0, 5.8E7, 3.9E8, 1.5E7, 3500000.0, 1.21E9, 3200000.0, 2.96E7, 5.0E7
1.24E8, 360000.0, 200000.0, 9920000.0, 3.8E7, 2.0E8, 1.11E8, 4400000.0, 1.14E9, 3100000.0, 3.75E7, 6.0E7
1.12E8, 380000.0, 2200000.0, 9920000.0, 6.2E7, 4.4E8, 5.25E7, 4000000.0, 1.45E9, 3600000.0, 3.22E7, 6.0E7
1.27E8, 420000.0, 2700000.0, 9900000.0, 6.0E7, 1.9E8, 2.3E7, 4100000.0, 1.2E9, 3100000.0, 3.32E7, 7.0E7
1.22E8, 360000.0, 5400000.0, 9930000.0, 6.9E7, 2.3E8, 7.9E7, 4700000.0, 1.69E9, 5200000.0, 3.26E7, 6.0E7
1.22E8, 360000.0, 500000.0, 9930000.0, 7.0E7, 1.9E8, 8.0E7, 4600000.0, 1.64E9, 5500000.0, 3.26E7, 6.0E7
1.22E8, 420000.0, 1600000.0, 9890000.0, 5.8E7, 4.4E8, 1.4E7, 3700000.0, 9.9E8, 2000000.0, 3.23E7, 6.0E7
1.12E8, 380000.0, 2200000.0, 9920000.0, 6.2E7, 4.4E8, 5.25E7, 4000000.0, 1.45E9, 3600000.0, 3.22E7, 6.0E7
1.27E8, 420000.0, 2700000.0, 9900000.0, 6.0E7, 1.9E8, 2.3E7, 4100000.0, 1.2E9, 3100000.0, 3.32E7, 7.0E7
1.27E8, 440000.0, 2700000.0, 9900000.0, 6.0E7, 2.0E8, 2.3E7, 4100000.0, 1.17E9, 2900000.0, 3.31E7, 7.0E7
1.21E8, 400000.0, 2900000.0, 9900000.0, 5.7E7, 2.7E8, 3.5E7, 3600000.0, 1.46E9, 2200000.0, 3.17E7, 6.0E7
1.01E8, 410000.0, 3000000.0, 9950000.0, 6.6E7, 6.4E8, 9.9E7, 5000000.0, 1.74E9, 2100000.0, 3.07E7, 6.0E7
9.4E7, 430000.0, 2000000.0, 9980000.0, 6.9E7, 5.7E8, 1.54E8, 5400000.0, 2.01E9, 4200000.0, 3.08E7, 5.0E7
8.9E7, 440000.0, 2000000.0, 9990000.0, 5.7E7, 4.1E8, 1.6E8, 4600000.0, 1.13E9, 2200000.0, 3.22E7, 6.0E7
8.9E7, 440000.0, 2000000.0, 9990000.0, 5.7E7, 4.1E8, 1.6E8, 4600000.0, 1.13E9, 2200000.0, 3.22E7, 6.0E7
8.9E7, 440000.0, 2000000.0, 9990000.0, 5.7E7, 4.1E8, 1.6E8, 4600000.0, 1.13E9, 2200000.0, 3.22E7, 6.0E7
1.3E8, 270000.0, 2000000.0, 9890000.0, 5.2E7, 2.7E8, 2.4E7, 4500000.0, 1.17E9, 3100000.0, 3.56E7, 7.0E7
1.03E8, 540000.0, 3500000.0, 9950000.0, 7.2E7, 3.7E8, 5.5E7, 5000000.0, 1.83E9, 2200000.0, 3.08E7, 5.0E7
1.01E8, 590000.0, 2400000.0, 9980000.0, 5.7E7, 2.3E8, 1.78E8, 5000000.0, 1.24E9, 2600000.0, 3.3E7, 5.0E7
1.1E8, 490000.0, 2600000.0, 9930000.0, 6.0E7, 2.2E8, 6.8E7, 4200000.0, 9.3E8, 2000000.0, 3.15E7, 6.0E7
1.1E8, 490000.0, 2600000.0, 9930000.0, 6.0E7, 2.2E8, 6.8E7, 4200000.0, 9.3E8, 2000000.0, 3.15E7, 6.0E7
1.1E8, 490000.0, 2600000.0, 9930000.0, 6.0E7, 2.2E8, 6.8E7, 4200000.0, 9.3E8, 2000000.0, 3.15E7, 6.0E7
1.05E8, 300000.0, 3300000.0, 9920000.0, 7.0E7, 2.5E8, 4.7E7, 5400000.0, 7.6E8, 2000000.0, 2.88E7, 6.0E7
9.7E7, 480000.0, 2700000.0, 9960000.0, 6.6E7, 2.8E8, 1.18E8, 4900000.0, 1.12E9, 2600000.0, 2.87E7, 6.0E7
9.4E7, 450000.0, 3600000.0, 9990000.0, 7.2E7, 6.8E8, 1.57E8, 7600000.0, 1.83E9, 2100000.0, 3.25E7, 5.0E7
1.12E8, 410000.0, 3200000.0, 9930000.0, 6.9E7, 2.0E8, 5.8E7, 5500000.0, 1.19E9, 2200000.0, 3.17E7, 6.0E7
9.4E7, 450000.0, 3600000.0, 9990000.0, 7.2E7, 6.8E8, 1.57E8, 7600000.0, 1.83E9, 2100000.0, 3.25E7, 5.0E7
1.08E8, 460000.0, 2800000.0, 9950000.0, 7.4E7, 2.2E8, 9.0E7, 5500000.0, 1.21E9, 2200000.0, 3.1E7, 5.0E7
9.4E7, 450000.0, 3600000.0, 9990000.0, 7.2E7, 6.8E8, 1.57E8, 7600000.0, 1.83E9, 2100000.0, 3.25E7, 5.0E7
1.1E8, 370000.0, 3500000.0, 9940000.0, 7.0E7, 3.1E8, 8.8E7, 4900000.0, 1.03E9, 2000000.0, 3.13E7, 6.0E7
1.24E8, 380000.0, 0.0, 9930000.0, 5.6E7, 1.3E8, 1.02E8, 4600000.0, 1.11E9, 2600000.0, 3.44E7, 6.0E7
9.4E7, 2080000.0, 3000000.0, 9950000.0, 6.3E7, 6.0E8, 6.6E7, 4000000.0, 1.54E9, 2800000.0, 3.1E7, 6.0E7
9.5E7, 1050000.0, 2300000.0, 9970000.0, 7.2E7, 2.2E8, 8.9E7, 5800000.0, 1.55E9, 3400000.0, 3.01E7, 5.0E7
1.25E8, 430000.0, 2900000.0, 9900000.0, 6.9E7, 3.3E8, 4.2E7, 3100000.0, 1.14E9, 2600000.0, 3.16E7, 6.0E7
1.08E8, 500000.0, 2700000.0, 9950000.0, 6.1E7, 5.1E8, 1.15E8, 3700000.0, 1.33E9, 2400000.0, 3.22E7, 6.0E7
1.1E8, 390000.0, 2700000.0, 9920000.0, 6.5E7, 3.6E8, 1.6E7, 5700000.0, 1.16E9, 2200000.0, 3.38E7, 7.0E7
1.18E8, 360000.0, 2900000.0, 9910000.0, 6.2E7, 1.6E8, 2.0E7, 6100000.0, 8.7E8, 2600000.0, 3.33E7, 6.0E7
